timestamps,aAcc,aJerk,aVelocity,aHeight,jerks_direction,accelerations_direction,velocities_direction,heights_direction,start_jerks,start_accelerations,start_velocities,start_heights,actual_timestamps
0.0,0.0,0.0,0.0,0.0,down,down,down,down,0.2593709346866422,0.0207159388804054,0.0002862680777527,5.471315544146658e-06,1.969
0.014999999999999902,0.0,0.2309234112900438,0.0,0.0,down,down,down,down,0.2593709346866422,0.0207159388804054,0.0002862680777527,5.471315544146658e-06,1.984
0.030999999999999917,0.0,0.47358602401248406,0.0,0.0,down,down,down,down,0.2593709346866422,0.0207159388804054,0.0002862680777527,5.471315544146658e-06,2.0
0.04699999999999993,0.0,0.5701828000601589,0.0,0.0,down,down,down,down,0.2593709346866422,0.0207159388804054,0.0002862680777527,5.471315544146658e-06,2.016
0.062000000000000055,0.012774929557089401,0.5794516768765456,0.0,0.0,down,down,down,down,0.2593709346866422,0.0207159388804054,0.0002862680777527,5.471315544146658e-06,2.031
0.07800000000000007,0.015164707944045102,0.4087320838713767,0.0,0.0,down,down,down,down,0.2593709346866422,0.0207159388804054,0.0002862680777527,5.471315544146658e-06,2.047
0.09400000000000008,0.0119441714623303,0.058087404579465485,0.0,0.0,down,down,down,down,0.2593709346866422,0.0207159388804054,0.0002862680777527,5.471315544146658e-06,2.063
0.10899999999999976,0.0,0.05373883957646247,0.0,0.0,down,down,down,down,0.2593709346866422,0.0207159388804054,0.0002862680777527,5.471315544146658e-06,2.078
0.12499999999999978,0.0,0.025148090245674687,0.0,0.0,down,down,down,down,0.2593709346866422,0.0207159388804054,0.0002862680777527,5.471315544146658e-06,2.094
0.1399999999999999,0.0,0.11745554273336259,0.0,0.0,down,down,down,down,0.2593709346866422,0.0207159388804054,0.0002862680777527,5.471315544146658e-06,2.109
0.15599999999999992,0.0,0.12668167943707948,0.0,0.0,down,down,down,down,0.2593709346866422,0.0207159388804054,0.0002862680777527,5.471315544146658e-06,2.125
0.17199999999999993,0.0,0.4181681146336876,0.0,0.0,down,down,down,down,0.2593709346866422,0.0207159388804054,0.0002862680777527,5.471315544146658e-06,2.141
0.18700000000000006,0.0,0.42462328455022424,0.0,0.0,down,down,down,down,0.2593709346866422,0.0207159388804054,0.0002862680777527,5.471315544146658e-06,2.156
